doi_for_lookup,openalex_id,openalex_title,openalex_is_retracted,openalex_lookup_status,openalex_error,last_checked_at,next_check_at
10.3389/fvets.2026.1798114,https://openalex.org/W7134913074,"Editorial: Aquatic animal health and epidemiology: disease surveillance, prevention and control",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/ani14223302,https://openalex.org/W4404469169,Effect of Body Size on Plasma and Tissue Pharmacokinetics of Danofloxacin in Rainbow Trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/ani15111566,https://openalex.org/W4410777507,Acute Effect of Short-Term Benzocaine Anesthesia on the Skin Mucus Microbiome of Atlantic salmon (Salmo salar),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/ani15142017,https://openalex.org/W4412106106,Analysis of the Alterations in Symbiotic Microbiota and Their Correlation with Intestinal Metabolites in Rainbow Trout (Oncorhynchus mykiss) Under Heat Stress Conditions,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/ani15162369,https://openalex.org/W4413174797,Seasonal Temperature Differentially Modulates the Immunotranscriptomic Performance in Atlantic Salmon Skin in Response to Natural Caligus rogercresseyi Infestation in Open-Ocean Cages,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/ani15172532,https://openalex.org/W4413790978,Bacterial Isolates Associated with Mortality Events in Brown Trout (Salmo trutta) Restocking Farms in Spain: A Descriptive Field Study,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/ani15203048,https://openalex.org/W4415370310,"Effects of Water Temperature on Growth, Hematological Measurements and Stress-Related Gene Expression of Atlantic Salmon (Salmo salar) Parr Reared in a Recirculating Aquaculture System",FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/ani15243589,https://openalex.org/W4417328107,LPS-Induced Inflammation and Preconditioning in Rainbow Trout: Markers of Innate Immunity and Oxidative Stress,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/ani16030446,https://openalex.org/W7126447385,"Feasibility of Rainbow Trout (Oncorhynchus mykiss) Fry Rearing in Biofloc System: Effect of Total Suspended Solid Levels on Zootechnical Performance, Intestinal Condition and Antioxidant Enzyme Activity",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/ani16030515,https://openalex.org/W7127927184,Hepatic Expression of Growth Hormone Receptor (GHrec) and Insulin-like Growth Factor-I (IGF-I) Genes and Cellular Location of IGF-I mRNA in Diploid and Triploid Atlantic Salmon (Salmo salar) Undergoing Parr–Smolt Transformation,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/ani16071000,https://openalex.org/W7140228315,Practical Aquafeeds Incorporating Insect and Algae Meals Achieve Quality and Growth Standards Comparable to Traditional Feeds in Rainbow Trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/ani16132024,https://openalex.org/W7167079127,Comparative Gill Transcriptomics Reveals Unresolved Inflammation Under Chronic Hypoxia and Molecular Plasticity During Cyclic Hypoxia in Salmo salar,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/antibiotics14020122,https://openalex.org/W4406805541,From Metagenomes to Functional Expression of Resistance: floR Gene Diversity in Bacteria from Salmon Farms,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/antibiotics14060558,https://openalex.org/W4410898193,Know Your Enemy: Piscirickettsia salmonis and Phage Interactions Using an In Silico Perspective,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/antibiotics14101016,https://openalex.org/W4415106400,Influence of Florfenicol Treatments on Marine-Sediment Microbiomes: A Metagenomic Study of Bacterial Communities in Proximity to Salmon Aquaculture in Southern Chile,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/antibiotics14121177,https://openalex.org/W4416457485,Insights and Lessons from Chilean Salmon Aquaculture on Antimicrobial Use,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/antibiotics15050435,https://openalex.org/W7158947091,"Sulfated Chitosan Induces Membrane Disruption, Aggregation, and Antibiofilm Activity in Piscirickettsia salmonis: A Biomimetic Strategy as an Antimicrobial Alternative in Aquaculture",FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/antiox14101172,https://openalex.org/W4414545150,From Waste to Functional Feed Ingredient: Biochemical and SHK-1 Cell Line Evaluation of Black Soldier Fly Larvae for Aquaculture Nutrition,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/app16126057,https://openalex.org/W7164937713,Optimization of Enzymatic Hydrolysis of Atlantic Salmon Frame Proteins by Alcalase Using Response Surface Methodology: Degree of Hydrolysis and Nitrogen Recovery,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/aquacj5030013,https://openalex.org/W4413658946,Evaluation of the Effect of Three Florfenicol Doses Against Salmonid Rickettsial Septicemia (SRS) in Atlantic Salmon (Salmo salar Linnaeus) Challenged by Intraperitoneal Injection,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/aquacj6010004,https://openalex.org/W7127645007,"Antimicrobial Resistance in the British Columbia, Canada, Finfish Aquaculture Industry (2007–2018): A Historical Provincial Collection of Reported Isolates",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/aquacj6010009,https://openalex.org/W7134983561,"Antimicrobial Use and Antimicrobial Resistance in the British Columbia, Canada, Finfish Aquaculture Industry (2007–2018)",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/biology14081003,https://openalex.org/W4412992736,Unraveling the Systemic and Local Immune Response of Rainbow Trout (Oncorhynchus mykiss) to the Viral Hemorrhagic Septicemic Virus,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/biology15020163,https://openalex.org/W7124466431,Dietary Methionine Supplementation Improves Rainbow Trout (Oncorhynchus mykiss) Immune Responses Against Viral Haemorrhagic Septicaemia Virus (VHSV),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/biology15060511,https://openalex.org/W7140123868,"Agronomic Performance, Mineral Composition, and Biochemical Characteristics of Basil (Ocimum basilicum L.) Grown in Trout (Oncorhynchus mykiss) Aquaponic Systems",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/biology15131066,https://openalex.org/W7167273768,"Gut Microbiomes of Rainbow Trout and Atlantic Salmon: Nutritional Modulation, Mucosal Immunity, and Resistome Risk",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/cimb47060457,https://openalex.org/W4411284952,Morphometric and Enzymatic Changes in Gills of Rainbow Trout After Exposure to Suboptimal Low Temperature,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/cimb48030320,https://openalex.org/W7138256217,Effects of Hybridization and Triploidization on Transcription of Core Metabolic and Stress Response Genes in Rainbow Trout (Oncorhynchus mykiss) × Brook Trout (Salvelinus fontinalis) Hybrids—Preliminary Results,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/eng7040164,https://openalex.org/W7147666586,Promising Use of Proteins of Rainbow Trout Byproducts for Obtaining Multifunctional Bioactive Peptides: Processing Perspective,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/fishes10010029,https://openalex.org/W4406308366,Study on the Role and Pathological and Immune Responses of Silver Nanoparticles Against Two Aeromonas salmonicida subsp. salmonicida Strains at Different Virulence Levels in Rainbow Trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/fishes10020064,https://openalex.org/W4407138668,Preferred and Optimal Swimming Speeds in Rainbow Trout (Oncorhynchus mykiss) at Three Temperatures,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10020080,https://openalex.org/W4407638713,Seasonal Fluctuations in Geosmin and Terpenes in Rainbow Trout (Oncorhynchus mykiss) in an Outdoor Commercial Recirculated Aquaculture System Facility,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10020085,https://openalex.org/W4407747651,Investigating the Benefits of Integrating Rainbow Trout (Oncorhynchus mykiss) and Lettuce (Lactuca sativa) Cultivation in California,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10030110,https://openalex.org/W4408156220,"Impact of Plant-Based Diets on Hepatosomatic Index, Circulating Globulins and Growth in Rainbow Trout (Oncorhynchus mykiss)",FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10040149,https://openalex.org/W4408940447,Fungal Protein from Non-Food Bioresources in Diets for Rainbow Trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10060268,https://openalex.org/W4410990239,Characterization of Immune Response Against Mycobacterium marinum Infection in Coho Salmon (Oncorhynchus kisutch),FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/fishes10070302,https://openalex.org/W4411488756,Expression Conditions of Melanogenic Enzymes and Immune Molecular Markers in Atlantic Salmon Muscle During Different Productive Stages,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10070334,https://openalex.org/W4412104219,Evaluation of Three Atlantic Salmon Strains for Resistance to Copepodid Sea Lice Attachment,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10080388,https://openalex.org/W4413007704,"Phosphorus in Salmonid Aquaculture: Sources, Requirements, and System-Level Implications",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/fishes10080405,https://openalex.org/W4413160714,"The Effect of a Polypeptide Based Vaccine on Fish Welfare and Infestation of Salmon Lice, Lepeophtheirus salmonis, in Sea Cages with Atlantic Salmon (Salmo salar L.)",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/fishes10100496,https://openalex.org/W4414767851,Nanopore-Based Metagenomic Approaches for Detection of Bacterial Pathogens in Recirculating Aquaculture Systems,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10100503,https://openalex.org/W4414910641,Full Scale Testing of a Concept for Salinity Regulation to Mitigate Sea Lice Infestation in Salmon Farming,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10100533,https://openalex.org/W4415359075,Development and Application of Infectious Hematopoietic Necrosis Virus Antigen-Specific DAS-ELISA Detection Method,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/fishes10110555,https://openalex.org/W4415819435,"Dietary Clostridium butyricum and Alanyl-Glutamine Modulate Low-Fishmeal-Induced Growth Reduction, Intestinal Microbiota Disorders, Intestinal Inflammatory Injury, and Resistance Against Aeromonas salmonicida in Triploid Oncorhynchus mykiss",FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes10120616,https://openalex.org/W4417049230,"Chronic Thermal Effects on Growth, Osmoregulation, and Stress Physiology in Chum Salmon (Oncorhynchus keta) Smolt",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/fishes10120617,https://openalex.org/W4417049234,The Analysis of Transitional or Caudal Vertebrae Is Equally Suitable to Determine the Optimal Dietary Phosphorus Intake to Ensure Skeletal Health and Prevent Phosphorus Waste in Salmonid Aquaculture,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes11020115,https://openalex.org/W7128724493,A Unified Comparative Evaluation of Genomic Prediction Models Across Four Aquaculture Species,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/fishes11030179,https://openalex.org/W7138861309,Physiological Performance of Anadromous Masu Salmon (Oncorhynchus masou) in Relation to Salinity,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/fishes11040207,https://openalex.org/W7143695108,From Rapid Growth to Sustainable Development: A Case Study of Rainbow Trout Aquaculture for Local Food System in the Vologda Region (Northwest Russia),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes11050271,https://openalex.org/W7160068593,Quantification of Opercular Pigmentation Changes in Farmed Atlantic Salmon: A Novel Application for Computer Vision in Fish Welfare Assessment,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes9050174,https://openalex.org/W4396857434,"Effects of Three Sources of Astaxanthin on the Growth, Coloration, and Antioxidant Capacity of Rainbow Trout (Oncorhynchus mykiss) during Long-Term Feeding",FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/fishes9110436,https://openalex.org/W4403834992,Matings Between Individuals with Similar Major Histocompatibility Complex (MHC) Improve Offspring Survival in the Rainbow Trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/foods14030371,https://openalex.org/W4406756578,Enhancement of the Storage Potential of Farmed Rainbow Trout (Oncorhynchus mykiss) by Using Algal (Cystoseira myrica and Cystoseira trinodis) Extract–Ice Combinations,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/foods14030429,https://openalex.org/W4406908951,Salmon Consumption Behavior Prediction Based on Bayesian Optimization and Explainable Artificial Intelligence,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/foods14050781,https://openalex.org/W4407942093,Towards Sustainable Aquafeeds: Microalgal (Nannochloropsis sp. QH25) Co-Product Biomass Can Fully Replace Fishmeal in the Feeds for Rainbow Trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/foods14183227,https://openalex.org/W4414283748,Determination of the Quality of Oil Obtained from Protein Hydrolysate Produced Using Rainbow Trout (Oncorhynchus mykiss) By-Products,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/foods15020385,https://openalex.org/W7125153397,"Prevalence, Characterization and Genetic Diversity of Listeria monocytogenes in Ready-to-Eat Raw Salmon (Salmo salar) and Trout (Oncorhynchus mykiss) Products",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/genes16070841,https://openalex.org/W4412518037,Uncovering Allele-Specific Expression Patterns Associated with Sea Lice (Caligus rogercresseyi) Burden in Atlantic Salmon,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/ijms26178148,https://openalex.org/W4413412286,Transcriptomic Analysis of the Rainbow Trout Response to Single and Co-Infections with Myxobolus cerebralis and Tetracapsuloides bryosalmonae at Sites of Parasite Entry,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/ijms262210876,https://openalex.org/W4416065702,"Cage-Farming Causes Histopathological Alterations in the Renal Tissues of the Rainbow Trout Oncorhynchus mykiss (Walbaum, 1792)",FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/ijms262412072,https://openalex.org/W4417330912,High Dietary Plant Protein Impairs Astaxanthin Pigmentation in Rainbow Trout by Disrupting Cholesterol–Bile Acid Metabolism and Gut Microbiota,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/jmse13010104,https://openalex.org/W4406178812,Follow-Up Study on Acoustic De-Licing of Atlantic Salmon (Salmo salar): Lepeophtheirus salmonis and Caligus elongatus Dynamics over Four Consecutive Production Cycles,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/life14101273,https://openalex.org/W4403192919,Temperature-Induced Seasonal Dynamics of Brain Gangliosides in Rainbow Trout (Oncorhynchus mykiss Walbaum) and Common Carp (Cyprinus carpio L.),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/microbiolres15040147,https://openalex.org/W4403830958,"Alteration of the Intestinal Bacterial Community in Rainbow Trout (Oncorhynchus mykiss): The Role of Animal, Plant, and Microbial Diets",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/microorganisms12081733,https://openalex.org/W4401729707,Characterization of Bacterial Communities on Trout Skin and Eggs in Relation to Saprolegnia parasitica Infection Status,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/microorganisms12112329,https://openalex.org/W4404416780,First Report of Bacterial Kidney Disease (BKD) Caused by Renibacterium salmoninarum in Chum Salmon (Oncorhynchus keta) Farmed in South Korea,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/microorganisms12122480,https://openalex.org/W4404921330,Differential Transcriptomic Profile of Piscirickettsia salmonis LF-89 and EM-90 During an In Vivo Spatial Separation Co-Culture in Atlantic Salmon,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/microorganisms13051167,https://openalex.org/W4410548535,Comparative Analysis of PRV-1 in Atlantic Salmon and PRV-3 in Coho Salmon: Host-Specific Immune Responses and Apoptosis in Red Blood Cells,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/microorganisms13122863,https://openalex.org/W4417385350,Impact of Antibiotic Exposure on Growth and Biofilms Formation in Aeromonas salmonicida Subspecies Isolated from Atlantic Salmon (Salmo salar),FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/microorganisms14061367,https://openalex.org/W7165555285,"Dietary Sporolactobacillus laevolacticus Improves Growth Performance, Intestinal Health, and Immune-Antioxidant Related Responses in Juvenile Coho Salmon (Oncorhynchus kisutch)",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/microplastics5020081,https://openalex.org/W7160139740,Microplastic Contamination in Farmed Rainbow Trout (Oncorhynchus mykiss): First Evidence from Bulgarian Freshwater Aquaculture,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/nu16234051,https://openalex.org/W4404716488,Effects of Increasing Farmed Salmon Intake to the Recommended Fish-Intake Amounts on Lipid Profile in Young Women: An 8-Week Intervention Study,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/pathogens15070744,https://openalex.org/W7169016441,"Phenotypic, Genetic, and Virulence Characterization of Tenacibaculum maritimum Isolates Recovered from Salmonid Outbreaks in Chile",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/su17062693,https://openalex.org/W4408573831,Geothermal Water Component of Land-Based Fish Farm—A Case Study of the Sustainable Blue Economy Architecture,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/su17156729,https://openalex.org/W4412637763,Recirculating Aquaculture Systems (RAS) for Cultivating Oncorhynchus mykiss and the Potential for IoT Integration: A Systematic Review and Bibliometric Analysis,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/toxics13050361,https://openalex.org/W4410007970,Oxidative Stress Response of Liver Cell Culture in Atlantic Salmon Challenged Under Two Antibiotics: Oxytetracycline and Florfenicol,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/toxics13110914,https://openalex.org/W4415500734,Atlantic Salmon (Salmo salar) GILL Primary Cell Culture Oxidative Stress and Cellular Damage Response Challenged with Oxytetracycline Antibiotic,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/toxins17010035,https://openalex.org/W4406308537,Risk Assessment of Harmful Algal Blooms in Salmon Farming: Scotland as a Case Study,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/v17121578,https://openalex.org/W4416912324,Development of a Novel Virus-Like Particle-Based Vaccine Against PRV-1 Suitable for DIVA Strategies,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/vaccines13020190,https://openalex.org/W4407660565,"Long-Term Protection in Atlantic Salmon (Salmo salar) to Pancreas Disease (PD) Can Be Achieved Through Immunization with Genetically Modified, Live Attenuated Salmonid Alphavirus 3",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/vaccines14050367,https://openalex.org/W7155201432,Nucleoside Modifications and Poly(A) Tail Length Greatly Influence Protein Expression from In Vitro-Transcribed mRNA in a Salmonid Cell Line,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/vaccines14050403,https://openalex.org/W7160140028,Safety and Field Performance of a Monovalent Vaccine Against Variant Moritella viscosa in Atlantic Salmon Under Commercial Conditions,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3390/vetsci13040347,https://openalex.org/W7148418996,Look Trout in the Eye: Corneal Biomarkers of Ammonia Stress in Recirculating Aquaculture Systems Treated with TiO2 Photoelectrocatalysis,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/w17060803,https://openalex.org/W4408304636,Impact of Temperature Reduction from 14 °C to 12 °C in RASs on Atlantic Salmon: Increased Mineral Accumulation in RASs and Enhanced Growth Post-Transfer to Seawater,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3390/w17111685,https://openalex.org/W4410960147,Evaluation of Water Quality in the Production of Rainbow Trout (Oncorhynchus mykiss) in a Recirculating Aquaculture System (RAS) in the Precordilleran Region of Northern Chile,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.33920/sel-09-2411-06,https://openalex.org/W4405029304,The possibilities of using of captive and domestic broodstocks for saving of natural populations. 2. Salmonidae. Atlantic salmon (Part 2),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.33920/sel-09-2603-05,https://openalex.org/W7148498645,Cultivation of Ladoga palia in cold-water basin farm using immunomodulator roncoleikin,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.33920/sel-09-2606-05,https://openalex.org/W7167572742,Efficiency of using potential antioxidants in fish feed when rearing rainbow trout,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.34248/bsengineering.1858967,https://openalex.org/W7136082161,Gelatin Production from Rainbow Trout (Oncorhynchus mykiss) Skins and Evaluation of Its Technological Properties,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.34302/crpjfst/2024.16.3.12,https://openalex.org/W4404618009,"FATTY ACID PROFILE IN DIFFERENT AGE CATEGORIES OF FARMED RAINBOW TROUT (ONCORHYNCHUS MYKISS WALBAUM, 1792)",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.34876/vsvb-mq19,https://openalex.org/W7118811407,Novel insights into Tetracapsuloides bryosalmonae virulence genes during proliferative kidney disease in trout through RNA-seq technology,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.35666/2831-0705.2024.46.21,https://openalex.org/W4405659124,"Reproductive Performance of Male Rainbow Trout Oncorhynchus mykiss (Walbaum, 1792) Feeding with Food from Two Different Manufacturers",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.35679/1991-9476-2024-19-5-969-980,https://openalex.org/W4404881238,IMPROVING THE SAFETY OF JUVENILE SALMON FISH BY USING PROBIOTIC AGENTS BASED ON LACTIC ACID BACTERIA PEDIOCOCCUS ACIDILACTICI,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.36038/0131-6184-2026-1-56-63,https://openalex.org/W7128491065,Assessment of the effect of activated carbon on the body of rainbow trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.36038/0234-2774-2023-24-4-108-118,https://openalex.org/W4390949756,Experimental data on the assessment of the safety and efficiency of the treatment of rainbow trout Oncorhynchus mykiss (salmoniformes) eggs with iodinol against viruses,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.36038/2307-3497-2025-200-117-130,https://openalex.org/W4415552552,Lipid metabolism of rainbow trout reared on diets with different ratios of polyunsaturated fatty acids.,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.36038/2307-3497-2025-201-96-108,https://openalex.org/W7117529960,Phylogenetic analysis and molecular epidemiological characteristics of infectious hematopoietic necrosis virus isolates from rainbow trout in Russian fish farms,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.36107/spfp.2025.1.627,https://openalex.org/W4411504507,The Potential of Raman Spectroscopy as a Rapid Method for Monitoring Shelf Life and Freshness of Refrigerated Rainbow Trout Fillet,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.36347/sjavs.2025.v12i08.002,https://openalex.org/W4413252955,Fungal Diseases in Fish and Treatment Methods: Trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.36871/vet.san.hyg.ecol.202504008,https://openalex.org/W7117306143,INVESTIGATION OF THE MICROBIOTA COMPOSITION IN FARMED RAINBOW TROUT (ONCORHYNCHUS MYKISS),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.38177/ajast.2024.8401,https://openalex.org/W4404604708,Current Status of Floating Net Cages Aquaculture in Sivas Province (Turkey),FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3844/ojbsci.2026.26.01.023,https://openalex.org/W7151835561,Biomorphological Indicators of Rainbow Trout <i>(Oncorhynchus mykiss)</i> Fry: Comparative Analysis in the Conditions of the Lower Kolsay and Fish Farms,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.3850/978-981-94-3281-3_esrel-sra-e2025-p5789-cd,https://openalex.org/W4415042150,Occupational Safety and Health in New Salmon Farming Concepts,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.3897/aiep.55.151044,https://openalex.org/W4413336445,"Photo-identification of individual rainbow trout, Oncorhynchus mykiss (Actinopterygii, Salmoniformes, Salmonidae), using the flank spot pattern",FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.4081/ijfs.2025.12947,https://openalex.org/W4407587309,Simultaneous determination of antibiotic residues in edible tissue of farmed fish (&lt;i&gt;Oncorhynchus mykiss&lt;/i&gt;) from the Umbria and Marche regions,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.4081/jbr.2026.15284,https://openalex.org/W7149566079,032 | Natural exposure to Lactococcus garvieae in rainbow trout: evidence of susceptibility and clinical outcomes,FALSE,matched,,2026-08-24T13:58:24Z,2026-11-22T13:58:24Z
10.4081/jbr.2026.15302,https://openalex.org/W7152498198,050 | Proliferative kidney disease: new insights for Piedmont region; correlation between clinical signs and proliferative kidney disease positivity in rainbow trout,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
10.4157/grj.97.15,https://openalex.org/W4409222765,Increase in the Value of Output by Coho Salmon Aquaculture Management Entities in Miyagi Prefecture: Focusing on Production and Shipment Activities,FALSE,matched,,2026-08-16T04:01:13Z,2026-11-14T04:01:13Z
